image,critical,high,total
rancher/rke2-runtime:v1.35.2-rke2r1,0,37,37
rancher/shell:v0.7.0,0,59,59
rancher/support-bundle-kit:master-head,0,4,4
rancher/system-agent-installer-rancher:v2.14.0,0,8,8
rancher/system-agent-installer-rke2:v1.35.2-rke2r1,0,0,0
rancher/system-agent:v0.3.15-suc,0,24,24
rancher/system-upgrade-controller:v0.19.0,0,5,5
rancher/turtles:v0.26.0,0,5,5
registry.k8s.io/descheduler/descheduler:v0.33.0,0,15,15
registry.k8s.io/sig-storage/snapshot-controller:v8.5.0,0,9,9
registry.suse.com/bci/bci-base:16.0,0,0,0
registry.suse.com/suse/sles/15.7/cdi-apiserver:1.62.0-150700.9.3.1,2,17,19
registry.suse.com/suse/sles/15.7/cdi-cloner:1.62.0-150700.9.3.1,3,23,26
registry.suse.com/suse/sles/15.7/cdi-controller:1.62.0-150700.9.3.1,3,18,21
registry.suse.com/suse/sles/15.7/cdi-importer:1.62.0-150700.9.3.1,3,28,31
registry.suse.com/suse/sles/15.7/cdi-operator:1.62.0-150700.9.3.1,4,19,23
registry.suse.com/suse/sles/15.7/cdi-uploadproxy:1.62.0-150700.9.3.1,5,22,27
registry.suse.com/suse/sles/15.7/cdi-uploadserver:1.62.0-150700.9.3.1,5,23,28
registry.suse.com/suse/sles/15.7/libguestfs-tools:1.7.0-150700.3.16.2,0,59,59
registry.suse.com/suse/sles/15.7/virt-api:1.7.0-150700.3.16.2,0,12,12
registry.suse.com/suse/sles/15.7/virt-controller:1.7.0-150700.3.16.2,0,14,14
registry.suse.com/suse/sles/15.7/virt-handler:1.7.0-150700.3.16.2,0,20,20
registry.suse.com/suse/sles/15.7/virt-launcher:1.7.0-150700.3.16.2,0,40,40
registry.suse.com/suse/sles/15.7/virt-operator:1.7.0-150700.3.16.2,0,13,13
registry.suse.com/suse/vmdp/vmdp:2.5.5,0,0,0
